,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,clip_id,label,source_id,appraisal
287,0.08,1.42,1.2,0.0,0.0,0.73,0.36,0.0,Art6_S36,1,Art6,Affect
288,0.06,1.32,0.79,0.02,0.0,0.87,0.2,0.0,Art6_S36,1,Art6,Affect
289,0.06,1.38,0.51,0.02,0.07,1.0,0.09,0.0,Art6_S36,1,Art6,Affect
290,0.0,1.26,0.17,0.12,0.11,0.87,0.17,0.0,Art6_S36,1,Art6,Affect
291,0.08,1.05,0.06,0.21,0.2,0.64,0.16,0.0,Art6_S36,1,Art6,Affect
292,0.15,0.85,0.01,0.39,0.18,0.42,0.22,0.0,Art6_S36,1,Art6,Affect
293,0.35,0.91,0.0,0.37,0.2,0.46,0.11,0.0,Art6_S36,1,Art6,Affect
294,0.57,1.07,0.0,0.27,0.15,0.77,0.07,0.0,Art6_S36,1,Art6,Affect
295,0.83,1.28,0.0,0.1,0.11,0.66,0.0,0.0,Art6_S36,1,Art6,Affect
296,0.97,1.47,0.01,0.21,0.05,0.46,0.0,0.0,Art6_S36,1,Art6,Affect
297,0.99,1.66,0.05,0.29,0.0,0.1,0.0,0.0,Art6_S36,1,Art6,Affect
298,0.84,1.53,0.06,0.34,0.0,0.07,0.0,0.0,Art6_S36,1,Art6,Affect
299,0.7,1.12,0.15,0.25,0.09,0.23,0.03,0.0,Art6_S36,1,Art6,Affect
300,0.51,0.59,0.25,0.22,0.16,0.26,0.03,0.0,Art6_S36,1,Art6,Affect
301,0.48,0.23,0.41,0.38,0.2,0.34,0.03,0.0,Art6_S36,1,Art6,Affect
302,0.4,0.04,0.44,0.42,0.16,0.16,0.0,0.0,Art6_S36,1,Art6,Affect
303,0.38,0.01,0.41,0.38,0.09,0.13,0.0,0.0,Art6_S36,1,Art6,Affect
304,0.45,0.03,0.43,0.22,0.12,0.06,0.03,0.0,Art6_S36,1,Art6,Affect
305,0.48,0.03,0.53,0.08,0.15,0.28,0.03,0.0,Art6_S36,1,Art6,Affect
306,0.56,0.02,0.79,0.07,0.29,0.3,0.03,0.0,Art6_S36,1,Art6,Affect
307,0.56,0.0,0.98,0.0,0.43,0.4,0.0,0.0,Art6_S36,1,Art6,Affect
308,0.55,0.0,1.17,0.0,0.62,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
309,0.43,0.0,1.24,0.0,0.86,0.87,0.0,0.0,Art6_S36,1,Art6,Affect
310,0.43,0.0,1.24,0.0,1.08,1.14,0.0,0.0,Art6_S36,1,Art6,Affect
311,0.55,0.0,1.21,0.0,1.22,1.16,0.0,0.0,Art6_S36,1,Art6,Affect
312,0.74,0.0,1.15,0.0,1.26,1.24,0.0,0.0,Art6_S36,1,Art6,Affect
313,0.78,0.02,1.16,0.0,1.27,1.23,0.0,0.0,Art6_S36,1,Art6,Affect
314,0.86,0.19,1.13,0.0,1.3,1.23,0.0,0.0,Art6_S36,1,Art6,Affect
315,0.85,0.19,1.14,0.0,1.36,1.18,0.0,0.0,Art6_S36,1,Art6,Affect
316,0.72,0.17,1.21,0.0,1.41,1.21,0.0,0.0,Art6_S36,1,Art6,Affect
317,0.53,0.0,1.33,0.0,1.46,1.32,0.0,0.0,Art6_S36,1,Art6,Affect
318,0.46,0.0,1.42,0.0,1.44,1.44,0.0,0.0,Art6_S36,1,Art6,Affect
319,0.52,0.0,1.33,0.0,1.39,1.27,0.0,0.0,Art6_S36,1,Art6,Affect
320,0.55,0.0,1.23,0.0,1.33,1.19,0.0,0.0,Art6_S36,1,Art6,Affect
321,0.71,0.0,1.1,0.0,1.32,1.19,0.0,0.0,Art6_S36,1,Art6,Affect
322,0.86,0.0,1.06,0.0,1.3,1.32,0.0,0.0,Art6_S36,1,Art6,Affect
323,0.91,0.0,1.01,0.0,1.26,1.33,0.0,0.0,Art6_S36,1,Art6,Affect
324,0.94,0.0,1.0,0.0,1.25,1.32,0.0,0.0,Art6_S36,1,Art6,Affect
325,0.83,0.0,0.93,0.08,1.23,1.33,0.0,0.0,Art6_S36,1,Art6,Affect
326,0.84,0.0,0.97,0.13,1.23,1.36,0.0,0.0,Art6_S36,1,Art6,Affect
327,0.7,0.0,1.02,0.13,1.17,1.27,0.0,0.0,Art6_S36,1,Art6,Affect
328,0.76,0.0,1.1,0.1,1.17,1.29,0.0,0.0,Art6_S36,1,Art6,Affect
329,0.74,0.0,1.04,0.05,1.2,1.26,0.0,0.0,Art6_S36,1,Art6,Affect
330,0.77,0.0,1.05,0.05,1.24,1.12,0.0,0.0,Art6_S36,1,Art6,Affect
331,0.74,0.0,1.05,0.0,1.26,1.08,0.0,0.0,Art6_S36,1,Art6,Affect
332,0.82,0.0,1.12,0.01,1.23,1.02,0.0,0.0,Art6_S36,1,Art6,Affect
333,0.72,0.0,1.09,0.01,1.24,1.1,0.0,0.0,Art6_S36,1,Art6,Affect
334,0.65,0.0,1.04,0.05,1.29,1.06,0.0,0.0,Art6_S36,1,Art6,Affect
335,0.57,0.0,0.87,0.04,1.35,0.96,0.0,0.0,Art6_S36,1,Art6,Affect
336,0.57,0.0,0.79,0.04,1.4,0.85,0.0,0.0,Art6_S36,1,Art6,Affect
337,0.51,0.0,0.78,0.0,1.42,0.75,0.0,0.0,Art6_S36,1,Art6,Affect
338,0.46,0.0,0.83,0.0,1.42,0.84,0.0,0.0,Art6_S36,1,Art6,Affect
339,0.44,0.0,0.83,0.0,1.4,1.09,0.0,0.0,Art6_S36,1,Art6,Affect
340,0.44,0.0,0.76,0.0,1.38,1.24,0.0,0.0,Art6_S36,1,Art6,Affect
341,0.4,0.0,0.73,0.0,1.44,1.38,0.0,0.0,Art6_S36,1,Art6,Affect
342,0.41,0.0,0.72,0.0,1.48,1.3,0.0,0.0,Art6_S36,1,Art6,Affect
343,0.43,0.0,0.73,0.0,1.54,1.39,0.0,0.0,Art6_S36,1,Art6,Affect
344,0.4,0.0,0.71,0.0,1.51,1.19,0.0,0.0,Art6_S36,1,Art6,Affect
345,0.26,0.0,0.56,0.0,1.52,1.05,0.0,0.0,Art6_S36,1,Art6,Affect
346,0.12,0.0,0.41,0.0,1.54,1.09,0.0,0.0,Art6_S36,1,Art6,Affect
347,0.01,0.0,0.29,0.0,1.61,1.37,0.0,0.0,Art6_S36,1,Art6,Affect
348,0.01,0.0,0.3,0.0,1.7,1.56,0.0,0.0,Art6_S36,1,Art6,Affect
349,0.0,0.0,0.27,0.0,1.87,1.88,0.02,0.0,Art6_S36,1,Art6,Affect
350,0.0,0.0,0.2,0.0,2.1,2.2,0.02,0.0,Art6_S36,1,Art6,Affect
351,0.0,0.0,0.21,0.0,2.26,2.42,0.02,0.0,Art6_S36,1,Art6,Affect
352,0.0,0.0,0.22,0.0,2.29,2.42,0.0,0.0,Art6_S36,1,Art6,Affect
353,0.0,0.0,0.27,0.0,2.33,2.23,0.0,0.0,Art6_S36,1,Art6,Affect
354,0.0,0.0,0.19,0.0,2.34,2.23,0.0,0.0,Art6_S36,1,Art6,Affect
355,0.0,0.05,0.14,0.0,2.51,2.26,0.0,0.0,Art6_S36,1,Art6,Affect
356,0.0,0.11,0.07,0.0,2.59,2.2,0.0,0.02,Art6_S36,1,Art6,Affect
357,0.0,0.19,0.02,0.0,2.7,2.21,0.0,0.05,Art6_S36,1,Art6,Affect
358,0.0,0.14,0.0,0.0,2.74,1.87,0.0,0.16,Art6_S36,1,Art6,Affect
359,0.0,0.08,0.0,0.0,2.74,1.82,0.02,0.23,Art6_S36,1,Art6,Affect
360,0.0,0.0,0.0,0.0,2.87,1.72,0.02,0.35,Art6_S36,1,Art6,Affect
361,0.0,0.0,0.0,0.0,2.95,1.76,0.02,0.39,Art6_S36,1,Art6,Affect
362,0.0,0.0,0.0,0.0,3.07,1.98,0.0,0.55,Art6_S36,1,Art6,Affect
363,0.0,0.0,0.0,0.0,3.07,2.41,0.0,0.62,Art6_S36,1,Art6,Affect
364,0.0,0.0,0.03,0.0,2.97,2.75,0.07,0.7,Art6_S36,1,Art6,Affect
365,0.14,0.09,0.03,0.0,2.81,3.03,0.25,0.85,Art6_S36,1,Art6,Affect
366,0.32,0.25,0.03,0.24,2.62,2.98,0.5,0.98,Art6_S36,1,Art6,Affect
367,0.48,0.49,0.0,0.37,2.48,3.01,0.73,1.11,Art6_S36,1,Art6,Affect
368,0.47,0.41,0.0,0.55,2.36,2.68,0.82,0.96,Art6_S36,1,Art6,Affect
369,0.35,0.33,0.0,0.34,2.25,2.39,0.85,0.68,Art6_S36,1,Art6,Affect
370,0.18,0.18,0.0,0.29,2.18,1.95,0.77,0.37,Art6_S36,1,Art6,Affect
371,0.11,0.26,0.0,0.25,2.22,1.68,0.61,0.2,Art6_S36,1,Art6,Affect
372,0.08,0.23,0.0,0.32,2.3,1.47,0.33,0.18,Art6_S36,1,Art6,Affect
373,0.08,0.16,0.0,0.33,2.36,1.71,0.17,0.23,Art6_S36,1,Art6,Affect
374,0.03,0.07,0.0,0.25,2.41,1.93,0.08,0.18,Art6_S36,1,Art6,Affect
375,0.0,0.03,0.0,0.25,2.41,2.0,0.27,0.23,Art6_S36,1,Art6,Affect
376,0.0,0.0,0.0,0.25,2.4,1.95,0.3,0.14,Art6_S36,1,Art6,Affect
377,0.0,0.0,0.0,0.22,2.43,1.89,0.27,0.14,Art6_S36,1,Art6,Affect
378,0.0,0.0,0.0,0.18,2.47,1.87,0.24,0.12,Art6_S36,1,Art6,Affect
379,0.0,0.0,0.0,0.08,2.46,1.68,0.22,0.12,Art6_S36,1,Art6,Affect
380,0.0,0.0,0.0,0.05,2.38,1.6,0.29,0.09,Art6_S36,1,Art6,Affect
381,0.0,0.0,0.0,0.0,2.38,1.89,0.26,0.08,Art6_S36,1,Art6,Affect
382,0.0,0.0,0.0,0.03,2.41,2.1,0.37,0.16,Art6_S36,1,Art6,Affect
383,0.0,0.0,0.0,0.03,2.4,2.12,0.37,0.22,Art6_S36,1,Art6,Affect
384,0.0,0.0,0.08,0.03,2.34,1.81,0.28,0.15,Art6_S36,1,Art6,Affect
385,0.0,0.0,0.08,0.0,2.29,1.49,0.1,0.1,Art6_S36,1,Art6,Affect
386,0.0,0.0,0.08,0.0,2.32,1.38,0.04,0.04,Art6_S36,1,Art6,Affect
387,0.0,0.0,0.0,0.0,2.34,1.44,0.01,0.07,Art6_S36,1,Art6,Affect
388,0.0,0.0,0.0,0.0,2.3,1.54,0.0,0.03,Art6_S36,1,Art6,Affect
389,0.0,0.0,0.07,0.0,2.21,1.68,0.04,0.03,Art6_S36,1,Art6,Affect
390,0.0,0.0,0.13,0.0,1.95,1.72,0.13,0.0,Art6_S36,1,Art6,Affect
391,0.0,0.0,0.2,0.0,1.7,1.7,0.2,0.0,Art6_S36,1,Art6,Affect
392,0.0,0.0,0.18,0.0,1.5,1.57,0.25,0.0,Art6_S36,1,Art6,Affect
393,0.0,0.0,0.16,0.0,1.46,1.49,0.29,0.0,Art6_S36,1,Art6,Affect
394,0.0,0.0,0.27,0.0,1.42,1.52,0.32,0.0,Art6_S36,1,Art6,Affect
395,0.07,0.0,0.49,0.0,1.29,1.5,0.36,0.0,Art6_S36,1,Art6,Affect
396,0.09,0.0,0.79,0.0,1.22,1.72,0.23,0.0,Art6_S36,1,Art6,Affect
397,0.1,0.0,0.93,0.0,1.21,1.78,0.13,0.0,Art6_S36,1,Art6,Affect
398,0.02,0.0,0.89,0.0,1.31,1.73,0.0,0.0,Art6_S36,1,Art6,Affect
399,0.01,0.0,0.84,0.0,1.34,1.42,0.0,0.0,Art6_S36,1,Art6,Affect
400,0.03,0.0,0.79,0.0,1.38,1.34,0.0,0.0,Art6_S36,1,Art6,Affect
401,0.03,0.0,0.84,0.0,1.36,1.4,0.0,0.0,Art6_S36,1,Art6,Affect
402,0.03,0.0,0.79,0.0,1.35,1.4,0.0,0.0,Art6_S36,1,Art6,Affect
403,0.0,0.0,0.71,0.0,1.29,1.31,0.0,0.0,Art6_S36,1,Art6,Affect
404,0.0,0.0,0.63,0.0,1.26,1.15,0.0,0.0,Art6_S36,1,Art6,Affect
405,0.0,0.0,0.58,0.0,1.19,0.95,0.0,0.0,Art6_S36,1,Art6,Affect
406,0.0,0.0,0.52,0.0,1.15,0.61,0.0,0.0,Art6_S36,1,Art6,Affect
407,0.0,0.0,0.43,0.0,1.04,0.35,0.0,0.0,Art6_S36,1,Art6,Affect
408,0.0,0.0,0.39,0.0,1.04,0.16,0.0,0.0,Art6_S36,1,Art6,Affect
409,0.0,0.0,0.36,0.0,1.06,0.09,0.0,0.0,Art6_S36,1,Art6,Affect
410,0.0,0.0,0.37,0.0,1.13,0.2,0.0,0.0,Art6_S36,1,Art6,Affect
411,0.0,0.0,0.42,0.0,1.15,0.38,0.0,0.0,Art6_S36,1,Art6,Affect
412,0.0,0.0,0.51,0.0,1.14,0.52,0.0,0.0,Art6_S36,1,Art6,Affect
413,0.0,0.0,0.58,0.0,1.1,0.45,0.0,0.0,Art6_S36,1,Art6,Affect
414,0.0,0.0,0.59,0.0,1.05,0.35,0.0,0.0,Art6_S36,1,Art6,Affect
415,0.0,0.0,0.58,0.0,1.0,0.41,0.0,0.0,Art6_S36,1,Art6,Affect
416,0.0,0.0,0.59,0.0,0.98,0.39,0.0,0.0,Art6_S36,1,Art6,Affect
417,0.01,0.0,0.67,0.0,0.95,0.44,0.0,0.0,Art6_S36,1,Art6,Affect
418,0.01,0.0,0.63,0.0,0.95,0.25,0.0,0.0,Art6_S36,1,Art6,Affect
419,0.01,0.0,0.55,0.0,0.95,0.27,0.0,0.0,Art6_S36,1,Art6,Affect
420,0.0,0.0,0.37,0.0,0.97,0.17,0.0,0.0,Art6_S36,1,Art6,Affect
421,0.0,0.0,0.34,0.0,0.99,0.22,0.0,0.0,Art6_S36,1,Art6,Affect
422,0.0,0.0,0.29,0.0,1.01,0.33,0.0,0.0,Art6_S36,1,Art6,Affect
423,0.0,0.0,0.3,0.0,1.05,0.41,0.0,0.0,Art6_S36,1,Art6,Affect
424,0.0,0.0,0.29,0.0,1.04,0.46,0.0,0.0,Art6_S36,1,Art6,Affect
425,0.0,0.0,0.32,0.0,1.04,0.37,0.0,0.0,Art6_S36,1,Art6,Affect
426,0.0,0.0,0.34,0.0,0.99,0.34,0.0,0.0,Art6_S36,1,Art6,Affect
427,0.0,0.0,0.39,0.0,0.96,0.27,0.0,0.0,Art6_S36,1,Art6,Affect
428,0.0,0.0,0.37,0.0,1.01,0.29,0.0,0.0,Art6_S36,1,Art6,Affect
429,0.0,0.0,0.32,0.0,1.01,0.17,0.01,0.0,Art6_S36,1,Art6,Affect
430,0.0,0.0,0.29,0.0,1.03,0.14,0.01,0.0,Art6_S36,1,Art6,Affect
431,0.0,0.0,0.27,0.0,0.99,0.0,0.01,0.0,Art6_S36,1,Art6,Affect
432,0.0,0.0,0.27,0.0,1.01,0.0,0.04,0.0,Art6_S36,1,Art6,Affect
433,0.0,0.0,0.22,0.0,1.02,0.0,0.04,0.0,Art6_S36,1,Art6,Affect
434,0.0,0.0,0.32,0.0,0.99,0.16,0.15,0.0,Art6_S36,1,Art6,Affect
435,0.0,0.0,0.37,0.0,0.87,0.17,0.16,0.0,Art6_S36,1,Art6,Affect
436,0.0,0.0,0.53,0.0,0.72,0.27,0.16,0.0,Art6_S36,1,Art6,Affect
437,0.0,0.0,0.59,0.0,0.6,0.28,0.05,0.0,Art6_S36,1,Art6,Affect
438,0.0,0.0,0.63,0.0,0.64,0.46,0.04,0.0,Art6_S36,1,Art6,Affect
439,0.0,0.0,0.57,0.0,0.76,0.44,0.04,0.0,Art6_S36,1,Art6,Affect
440,0.0,0.0,0.48,0.0,0.87,0.34,0.16,0.0,Art6_S36,1,Art6,Affect
441,0.0,0.0,0.44,0.0,1.01,0.19,0.19,0.0,Art6_S36,1,Art6,Affect
442,0.0,0.0,0.42,0.0,1.07,0.11,0.19,0.0,Art6_S36,1,Art6,Affect
443,0.0,0.0,0.47,0.0,1.14,0.04,0.07,0.0,Art6_S36,1,Art6,Affect
444,0.0,0.0,0.53,0.0,1.14,0.19,0.09,0.0,Art6_S36,1,Art6,Affect
445,0.0,0.0,0.58,0.0,1.16,0.4,0.23,0.0,Art6_S36,1,Art6,Affect
446,0.0,0.0,0.6,0.0,1.18,0.61,0.23,0.0,Art6_S36,1,Art6,Affect
447,0.0,0.0,0.62,0.0,1.15,0.58,0.14,0.0,Art6_S36,1,Art6,Affect
448,0.0,0.0,0.58,0.0,1.13,0.61,0.0,0.0,Art6_S36,1,Art6,Affect
449,0.0,0.0,0.48,0.0,1.08,0.55,0.0,0.0,Art6_S36,1,Art6,Affect
450,0.0,0.0,0.44,0.0,1.04,0.52,0.23,0.0,Art6_S36,1,Art6,Affect
451,0.0,0.0,0.46,0.0,1.0,0.28,0.39,0.0,Art6_S36,1,Art6,Affect
452,0.0,0.0,0.56,0.0,0.97,0.14,0.48,0.0,Art6_S36,1,Art6,Affect
453,0.0,0.0,0.52,0.0,0.92,0.04,0.38,0.0,Art6_S36,1,Art6,Affect
454,0.0,0.0,0.45,0.0,0.82,0.18,0.26,0.0,Art6_S36,1,Art6,Affect
455,0.0,0.0,0.45,0.0,0.77,0.2,0.33,0.0,Art6_S36,1,Art6,Affect
456,0.0,0.0,0.4,0.0,0.78,0.24,0.32,0.0,Art6_S36,1,Art6,Affect
457,0.0,0.0,0.34,0.0,0.85,0.12,0.38,0.0,Art6_S36,1,Art6,Affect
458,0.0,0.0,0.13,0.0,0.87,0.08,0.33,0.0,Art6_S36,1,Art6,Affect
459,0.0,0.0,0.14,0.0,0.9,0.02,0.45,0.0,Art6_S36,1,Art6,Affect
460,0.0,0.0,0.14,0.0,0.98,0.0,0.53,0.0,Art6_S36,1,Art6,Affect
461,0.0,0.0,0.29,0.0,1.02,0.0,0.51,0.0,Art6_S36,1,Art6,Affect
462,0.0,0.0,0.31,0.0,1.04,0.0,0.31,0.0,Art6_S36,1,Art6,Affect
463,0.0,0.0,0.52,0.0,1.03,0.0,0.13,0.0,Art6_S36,1,Art6,Affect
464,0.0,0.0,0.56,0.0,1.12,0.03,0.09,0.0,Art6_S36,1,Art6,Affect
465,0.0,0.0,0.65,0.0,1.19,0.12,0.1,0.0,Art6_S36,1,Art6,Affect
466,0.0,0.0,0.59,0.02,1.25,0.21,0.12,0.0,Art6_S36,1,Art6,Affect
467,0.0,0.0,0.6,0.02,1.28,0.35,0.08,0.0,Art6_S36,1,Art6,Affect
468,0.0,0.0,0.55,0.02,1.29,0.27,0.03,0.0,Art6_S36,1,Art6,Affect
469,0.0,0.0,0.56,0.0,1.28,0.33,0.0,0.0,Art6_S36,1,Art6,Affect
470,0.0,0.0,0.52,0.0,1.26,0.26,0.0,0.0,Art6_S36,1,Art6,Affect
471,0.0,0.0,0.46,0.0,1.17,0.25,0.0,0.0,Art6_S36,1,Art6,Affect
472,0.0,0.0,0.38,0.0,1.07,0.1,0.0,0.0,Art6_S36,1,Art6,Affect
473,0.0,0.0,0.38,0.0,0.97,0.0,0.0,0.0,Art6_S36,1,Art6,Affect
474,0.0,0.0,0.44,0.0,0.97,0.07,0.0,0.0,Art6_S36,1,Art6,Affect
475,0.06,0.0,0.48,0.0,0.95,0.09,0.0,0.0,Art6_S36,1,Art6,Affect
476,0.14,0.0,0.38,0.0,0.88,0.09,0.0,0.0,Art6_S36,1,Art6,Affect
477,0.19,0.0,0.31,0.0,0.84,0.12,0.0,0.0,Art6_S36,1,Art6,Affect
478,0.18,0.0,0.15,0.0,0.82,0.26,0.0,0.0,Art6_S36,1,Art6,Affect
479,0.18,0.0,0.17,0.0,0.83,0.42,0.0,0.0,Art6_S36,1,Art6,Affect
480,0.18,0.0,0.19,0.0,0.79,0.51,0.0,0.0,Art6_S36,1,Art6,Affect
481,0.19,0.0,0.24,0.0,0.74,0.37,0.0,0.0,Art6_S36,1,Art6,Affect
482,0.09,0.0,0.17,0.0,0.71,0.41,0.0,0.0,Art6_S36,1,Art6,Affect
483,0.05,0.0,0.12,0.0,0.8,0.6,0.0,0.0,Art6_S36,1,Art6,Affect
484,0.07,0.0,0.15,0.0,0.85,0.73,0.0,0.0,Art6_S36,1,Art6,Affect
485,0.14,0.0,0.36,0.0,0.9,0.73,0.0,0.0,Art6_S36,1,Art6,Affect
486,0.14,0.0,0.46,0.0,0.89,0.61,0.0,0.0,Art6_S36,1,Art6,Affect
487,0.08,0.0,0.59,0.0,0.91,0.76,0.0,0.0,Art6_S36,1,Art6,Affect
488,0.0,0.0,0.45,0.0,0.93,0.87,0.0,0.0,Art6_S36,1,Art6,Affect
489,0.06,0.0,0.44,0.0,0.92,1.02,0.0,0.0,Art6_S36,1,Art6,Affect
490,0.12,0.0,0.36,0.0,0.98,0.83,0.0,0.0,Art6_S36,1,Art6,Affect
491,0.28,0.0,0.4,0.0,0.99,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
492,0.38,0.0,0.34,0.0,1.04,0.2,0.0,0.0,Art6_S36,1,Art6,Affect
493,0.49,0.0,0.25,0.0,1.0,0.26,0.0,0.0,Art6_S36,1,Art6,Affect
494,0.47,0.0,0.18,0.0,1.04,0.45,0.0,0.0,Art6_S36,1,Art6,Affect
495,0.4,0.0,0.19,0.0,1.05,0.76,0.0,0.0,Art6_S36,1,Art6,Affect
496,0.24,0.0,0.37,0.0,1.12,0.99,0.0,0.0,Art6_S36,1,Art6,Affect
497,0.22,0.0,0.53,0.0,1.23,1.27,0.0,0.0,Art6_S36,1,Art6,Affect
498,0.16,0.0,0.51,0.0,1.26,1.32,0.0,0.0,Art6_S36,1,Art6,Affect
499,0.17,0.0,0.4,0.0,1.29,1.12,0.0,0.0,Art6_S36,1,Art6,Affect
500,0.25,0.0,0.34,0.0,1.17,0.9,0.0,0.0,Art6_S36,1,Art6,Affect
501,0.25,0.0,0.36,0.0,1.05,0.59,0.02,0.0,Art6_S36,1,Art6,Affect
502,0.27,0.0,0.33,0.0,0.92,0.54,0.02,0.0,Art6_S36,1,Art6,Affect
503,0.08,0.0,0.35,0.0,0.93,0.28,0.02,0.0,Art6_S36,1,Art6,Affect
504,0.04,0.0,0.43,0.0,0.95,0.3,0.0,0.0,Art6_S36,1,Art6,Affect
505,0.0,0.0,0.64,0.0,0.85,0.28,0.0,0.0,Art6_S36,1,Art6,Affect
506,0.0,0.0,0.8,0.0,0.76,0.45,0.0,0.0,Art6_S36,1,Art6,Affect
507,0.0,0.0,0.87,0.0,0.76,0.52,0.0,0.0,Art6_S36,1,Art6,Affect
508,0.0,0.0,0.77,0.0,0.88,0.61,0.0,0.0,Art6_S36,1,Art6,Affect
509,0.1,0.05,0.6,0.0,1.0,0.67,0.0,0.0,Art6_S36,1,Art6,Affect
510,0.15,0.05,0.4,0.0,1.04,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
511,0.31,0.19,0.3,0.0,1.05,0.41,0.0,0.0,Art6_S36,1,Art6,Affect
512,0.37,0.22,0.2,0.0,1.04,0.22,0.0,0.0,Art6_S36,1,Art6,Affect
513,0.63,0.46,0.37,0.0,1.0,0.4,0.0,0.0,Art6_S36,1,Art6,Affect
514,0.7,0.48,0.4,0.0,0.96,0.88,0.0,0.0,Art6_S36,1,Art6,Affect
515,0.86,0.62,0.57,0.0,0.9,1.24,0.0,0.0,Art6_S36,1,Art6,Affect
516,0.79,0.59,0.46,0.0,0.89,1.5,0.0,0.0,Art6_S36,1,Art6,Affect
517,0.69,0.54,0.49,0.0,0.93,1.15,0.0,0.0,Art6_S36,1,Art6,Affect
518,0.57,0.42,0.47,0.0,0.91,0.91,0.0,0.0,Art6_S36,1,Art6,Affect
519,0.43,0.31,0.39,0.0,0.92,0.59,0.0,0.0,Art6_S36,1,Art6,Affect
520,0.42,0.33,0.29,0.0,0.85,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
521,0.3,0.22,0.11,0.0,0.82,0.33,0.0,0.0,Art6_S36,1,Art6,Affect
522,0.22,0.13,0.11,0.0,0.82,0.22,0.0,0.0,Art6_S36,1,Art6,Affect
523,0.14,0.0,0.09,0.0,0.88,0.22,0.0,0.0,Art6_S36,1,Art6,Affect
524,0.22,0.01,0.14,0.01,1.03,0.51,0.0,0.0,Art6_S36,1,Art6,Affect
525,0.31,0.01,0.19,0.01,1.12,0.72,0.0,0.0,Art6_S36,1,Art6,Affect
526,0.33,0.01,0.19,0.01,1.22,0.68,0.0,0.0,Art6_S36,1,Art6,Affect
527,0.21,0.0,0.16,0.0,1.26,0.57,0.0,0.0,Art6_S36,1,Art6,Affect
528,0.17,0.06,0.14,0.0,1.35,0.66,0.0,0.0,Art6_S36,1,Art6,Affect
529,0.19,0.06,0.11,0.03,1.35,0.79,0.0,0.0,Art6_S36,1,Art6,Affect
530,0.22,0.06,0.15,0.03,1.35,0.82,0.0,0.0,Art6_S36,1,Art6,Affect
531,0.17,0.0,0.17,0.11,1.28,0.67,0.0,0.0,Art6_S36,1,Art6,Affect
532,0.13,0.0,0.24,0.12,1.25,0.66,0.0,0.0,Art6_S36,1,Art6,Affect
533,0.15,0.06,0.24,0.16,1.27,0.57,0.0,0.0,Art6_S36,1,Art6,Affect
534,0.14,0.06,0.32,0.08,1.32,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
535,0.1,0.07,0.32,0.04,1.41,0.57,0.0,0.0,Art6_S36,1,Art6,Affect
536,0.02,0.04,0.33,0.0,1.44,0.76,0.0,0.0,Art6_S36,1,Art6,Affect
537,0.0,0.04,0.33,0.0,1.45,0.96,0.0,0.0,Art6_S36,1,Art6,Affect
538,0.0,0.04,0.44,0.06,1.42,0.92,0.0,0.0,Art6_S36,1,Art6,Affect
539,0.0,0.05,0.51,0.06,1.42,0.93,0.0,0.0,Art6_S36,1,Art6,Affect
540,0.1,0.05,0.41,0.06,1.35,0.79,0.0,0.0,Art6_S36,1,Art6,Affect
541,0.1,0.1,0.37,0.03,1.24,0.53,0.0,0.0,Art6_S36,1,Art6,Affect
542,0.1,0.05,0.42,0.08,1.11,0.22,0.0,0.0,Art6_S36,1,Art6,Affect
543,0.04,0.05,0.6,0.21,1.07,0.01,0.0,0.0,Art6_S36,1,Art6,Affect
544,0.04,0.0,0.6,0.29,1.0,0.01,0.0,0.0,Art6_S36,1,Art6,Affect
545,0.04,0.09,0.69,0.23,0.92,0.01,0.0,0.0,Art6_S36,1,Art6,Affect
546,0.0,0.09,0.6,0.1,0.89,0.07,0.0,0.0,Art6_S36,1,Art6,Affect
547,0.0,0.11,0.62,0.0,0.92,0.07,0.0,0.0,Art6_S36,1,Art6,Affect
548,0.0,0.06,0.5,0.0,0.92,0.21,0.0,0.0,Art6_S36,1,Art6,Affect
549,0.0,0.1,0.49,0.0,0.85,0.24,0.04,0.0,Art6_S36,1,Art6,Affect
550,0.02,0.2,0.44,0.0,0.78,0.31,0.04,0.0,Art6_S36,1,Art6,Affect
551,0.07,0.26,0.39,0.0,0.75,0.22,0.04,0.0,Art6_S36,1,Art6,Affect
552,0.08,0.28,0.34,0.0,0.77,0.18,0.0,0.0,Art6_S36,1,Art6,Affect
553,0.05,0.19,0.34,0.0,0.78,0.16,0.06,0.0,Art6_S36,1,Art6,Affect
554,0.01,0.09,0.38,0.0,0.81,0.11,0.11,0.0,Art6_S36,1,Art6,Affect
555,0.04,0.03,0.43,0.0,0.82,0.19,0.11,0.0,Art6_S36,1,Art6,Affect
556,0.04,0.01,0.44,0.0,0.79,0.26,0.19,0.0,Art6_S36,1,Art6,Affect
557,0.04,0.0,0.41,0.0,0.79,0.45,0.13,0.0,Art6_S36,1,Art6,Affect
558,0.0,0.0,0.44,0.0,0.71,0.31,0.15,0.0,Art6_S36,1,Art6,Affect
559,0.0,0.0,0.43,0.0,0.66,0.18,0.02,0.0,Art6_S36,1,Art6,Affect
